reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,year
c31d6679-776e-4f08-83e8-65a234e28196,MR OGGY,https://play-lh.googleusercontent.com/a-/ALV-UjWGDam0ocLrdj3jYSB5HYZny1RbxgCaDcTOfsR4NWlCV-0,Very good 😊,5,0,,2024-01-08 12:50:20,Hej! Thanks for your review. Glad you’re enjoying the app.,2024-01-08 21:25:21,2024
3c0118b7-f435-46d1-b1f1-df7c952798b1,Peter Wiersig,https://play-lh.googleusercontent.com/a-/ALV-UjVBahI6-eIGsK7kbLXOeahr0ItYiDgXN1nkoVQbADsxa6o,"Meist funktioniert alles, gelegentlich ist es mal langsam. Die Filterung der Möbel endet zu früh, z.b. bei der Breite bei Kommoden. Die Merkliste ist praktisch wenn man im Markt ist, man sollte sie aber auch nach Regalen sortieren können und dabei sollte das Gegenüber liegende auch berücksichtigt werden, um am Ende alles passend einzusammeln.",3,0,3.57.1,2024-01-08 10:07:07,,,2024
73004acf-308e-4deb-a8b5-7b04fc544e0f,Mark James,https://play-lh.googleusercontent.com/a-/ALV-UjU3QBzlQXwI5x1q95HnlcicytWG8dE_letHwkHRQ5UHJg,Easy to navigate.,5,0,3.57.1,2024-01-08 00:07:15,Hej! Thanks for your positive review. Glad to hear you like it.,2024-01-08 08:25:16,2024
e946c5c1-e00d-478d-a43e-4de61333138c,"Cheryl Crawford, Ski",https://play-lh.googleusercontent.com/a-/ALV-UjV75mUIoIuFYrgN5AjCngqPiR__dOA6dixg6rwLP7XN6Ag,Easy excess to items I was interested in. Prices reasonable,5,0,3.57.1,2024-01-07 22:47:57,Hej! It’s great to hear you like the app. Thank you!,2024-01-08 07:25:10,2024
09a8e3fc-5f90-4a06-801a-cffff7cbcfc8,Dana Bellakra,https://play-lh.googleusercontent.com/a-/ALV-UjW7zq4R24VPWpQ-sYcU7b9hjG4XmS4v_OyIkGXRmzHloQw,Expensive plastic,2,0,,2024-01-07 15:29:54,,,2024
fd5c26e0-bbfb-4346-998e-ff96d7bb35b1,Pooja Saklani Uniyal,https://play-lh.googleusercontent.com/a-/ALV-UjVPHzmtSXju-gzphLVdKWZujX_arwP_-xrEUxwYMfJcOrI,I trust this shop more than anything. Quality is so good and assembling is very easy.,5,0,,2024-01-07 14:00:19,Hej! Thanks for your positive review. Glad to hear you like it.,2024-01-07 22:25:38,2024
e1d19fc4-6546-41cd-9589-d0e6478dd66f,Kelly Smith,https://play-lh.googleusercontent.com/a-/ALV-UjUVSfc7a7KZGtZ3pKj6ElUJmJx0PWx2DZVn4CIyW62nGew,Great app,4,0,3.57.1,2024-01-06 13:46:25,Hej! That’s great to hear. Thanks for your comment.,2024-01-06 22:25:29,2024
1f40595d-ef2f-4c7f-bc9f-0806474af28e,Rohit Kr,https://play-lh.googleusercontent.com/a/ACg8ocIxI8Z6TVoywxKhrZJy-gayL2hd6fAnMrWKxCaHlnKT=mo,"The app doesn't list the right information about the products . It doesn't make it clear what part is made of what material. It tries to hide this information in summary. Also, IKEA doesn't publish the negative customer reviews to keep the ratings higher. They delete the reviews. The return policy doesn't specify that IKEA deducts minimum 20% depreciation on product on return. It is NOT like Amazon app where people get clarity on product quality with transparent customer feedback.",1,3,3.57.1,2024-01-06 09:43:38,,,2024
1f335952-637e-4c6e-ba83-849d11e3602d,noel dunne,https://play-lh.googleusercontent.com/a/ACg8ocLMqiHkVub9oZ5sVnhu632lXN4_VCGpYSw5px05nkgZ=mo,Discussed,1,1,3.57.1,2024-01-06 03:56:46,,,2024
8ceb5dd0-16ef-48b7-81b1-0716d20af303,Iris Rivera,https://play-lh.googleusercontent.com/a/ACg8ocKtkBO-leWtT3OmPq9LPLWZRG9SZE1tN1HGGkA4YGPD=mo,The IKEA app for me is that it is very useful and it could get many different ideas for my (¦ꒉ[▓▓] bedroom,5,0,,2024-01-06 00:40:43,Hej! Thanks for saying that. It’s great to hear.,2024-01-06 09:25:37,2024
de6b1f68-8f9c-46c9-b540-e64fd644327a,Eva Luciani,https://play-lh.googleusercontent.com/a/ACg8ocI-BySbahsToJaSrZULGwdS-txzSVBGVKEKRAnabEVW=mo,Best service! Good quality products,5,0,3.57.1,2024-01-05 22:56:00,Hej! That’s great to hear. Thanks for your comment.,2024-01-06 07:25:32,2024
dcd9d918-f1dc-4bfd-aa24-bcaa02e53d6e,Otto S,https://play-lh.googleusercontent.com/a-/ALV-UjWTehnyQrn8LuF1tofVhRgIeBIK_lNuAMpXk0D7geCvGQ,"IKEA has ended its cooperation with TV Republika, so I will stop shopping at IKEA 🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️",1,0,3.57.1,2024-01-05 20:08:01,,,2024
959f6c37-9428-4c62-9487-bc7539c6fdee,Jackie Cotterill,https://play-lh.googleusercontent.com/a/ACg8ocJCDqEsH0HuLp4OwcLnAXbBN-vwtd1Xfq_RJWi4UqHc=mo,Everything good,5,0,3.57.1,2024-01-05 15:30:04,Hej! A big thanks for your comment.,2024-01-06 00:25:41,2024
f35942af-eff8-4857-9728-10a307d05f5a,Angelica B.,https://play-lh.googleusercontent.com/a-/ALV-UjXy-FIMX2-e_RXl_KwIXpoe-AsSrpojP48CT_qjo5cp9w,Useful and very easy to use,5,0,3.57.1,2024-01-05 11:28:01,Hej! Thanks for your positive review. Glad to hear you like it.,2024-01-05 20:25:20,2024
62ec187f-2af5-44f5-93dd-491d25090e70,WORLDWIDEWEBINTERNETWORLD (https://wwwiw.com),https://play-lh.googleusercontent.com/a-/ALV-UjUosHy_F8n1C2TaDUxUdFRItIaY2RyxZadOlUkXUewnRSs,🛰,5,0,,2024-01-04 12:28:31,Hej! Thanks for your positive review.,2024-01-04 21:25:14,2024
63d22224-7d9d-485f-a6b2-19409557f66e,Monica Mo Justice,https://play-lh.googleusercontent.com/a-/ALV-UjX2z-mL1a73tsqwIwX84QkBDSHX0G1t79QerUGG2XfCWw,❤️,5,0,,2024-01-04 12:11:17,Hej! Thanks for your positive comment. Glad you like it.,2024-01-04 20:25:38,2024
9d555783-67c0-4855-ab76-9fa7c97772d1,Bracha Nita (Bracha.Nita.9855),https://play-lh.googleusercontent.com/a-/ALV-UjXHlsUptmoY68XQOEjUdnCTDQ4oqMjrXEtugBSv6PAQ-CV9,it would be nice to have a store map locating the item. Kroger has it,4,0,3.57.1,2024-01-03 20:46:21,,,2024
59c7c893-d871-4847-94fe-8495e1404eb2,Prithvi S,https://play-lh.googleusercontent.com/a-/ALV-UjW1ZGPYY-afq_XiaD05s-r4g8JyqKXrZLvIeEf7yQxpZhHb,"Really good app , easy UI , does not crash",5,0,3.57.1,2024-01-03 09:22:41,Hej! Thanks for your positive review. Glad to hear you like it.,2024-01-03 17:25:19,2024
f7d90f67-1924-4cf2-b565-c605cde8688b,Ann Elsa Joy,https://play-lh.googleusercontent.com/a-/ALV-UjXRJ8x7hYTXeSStEu7fHji4hHLPoqbRf2CkNPe-lFu_NRI,It's the best shopping app which I have discovered with a lot of products which requires for our needs and asecthically pleasing .,4,0,3.57.1,2024-01-03 04:48:44,Hej! Thanks for your positive comment.,2024-01-03 13:25:30,2024
b4eeda83-83ff-4e3b-9f4a-a09153822733,Mandy Hudson,https://play-lh.googleusercontent.com/a/ACg8ocKtTcij8RTfoL2AYUVr7FgVBj-gDLvtnnxQa_bhHIjg=mo,"Love this shop, can usually find everything I want, quick and straightforward online shopping and ordering.",5,0,3.57.1,2024-01-02 20:43:07,Hej! That’s great to hear. Thanks for your review.,2024-01-03 05:25:39,2024
cb5d7cb7-3fb0-445f-86cd-771015b3b754,Zoe Tweddle,https://play-lh.googleusercontent.com/a-/ALV-UjWwn28ixx8GpUi2KOKhZv6PufIzAsAP9I0IDxgNcMV8vQI,"Very helpful app, great for keeping lists of products to look at and for ordering online. I use it mostly to keep me aware of my Ikea family card and offers.",5,0,3.57.1,2024-01-02 14:31:26,Hej! Thank you so much for your positive review!,2024-01-02 23:25:44,2024
5009f0a1-395a-4c0e-a0fd-715ef8ce24e8,Nouha Toulan,https://play-lh.googleusercontent.com/a/ACg8ocJT22pmRkatjUobYcxLMM8QwtC_f21b0bWn83KwQuUk=mo,Very easy to use.,5,0,3.57.1,2024-01-02 13:10:32,Hej! Thanks for saying that. It’s great to hear.,2024-01-02 21:25:28,2024
9e9fd0b9-0538-463c-9dec-e334dc5264c7,MM Patto,https://play-lh.googleusercontent.com/a/ACg8ocJ0Vxlz3CBlNpJE9gzHUZC45jH6QgjBh2YQCi1tQ-43=mo,I love Ikea... 😍,5,0,3.57.1,2024-01-02 11:50:22,Hej! Thanks for your review. Glad you’re enjoying the app.,2024-01-02 20:25:25,2024
217c5439-402a-47bc-af6c-543de0de22af,Shreyash Agarwal,https://play-lh.googleusercontent.com/a-/ALV-UjUmVwk411d3uw0jzjNsXMNH8IpddfdZtNLISXB2R83_O3A,Indian app doesn't. Have filter by top seller and most sold items for each section or categories. App team kindly help me on that,1,0,3.57.1,2024-01-02 09:50:40,,,2024
aad0a650-21d2-4bcb-84ab-98bb0a690840,Gayathri Naidu,https://play-lh.googleusercontent.com/a-/ALV-UjUZ_XrhngOe6QTkEKF73DU01-5qOGvx_8hqRjyeoOB-,It is the best app to order any thing,5,0,3.57.1,2024-01-02 02:31:33,Hej! It’s great to hear you’re enjoying the app. Thank you!,2024-01-02 11:25:23,2024
dac2fbce-2d1f-4130-bbe6-0e3e4306c716,Robin Gallimard,https://play-lh.googleusercontent.com/a/ACg8ocI6s499PCb_wR4uPwxmHiA9DFj_atj0wZNaQ73CsEaz=mo,"Can't process payments, some items not available at checkout.",1,0,3.57.1,2024-01-02 00:02:26,,,2024
85f7eb77-113f-44f3-bb7a-1a504b1e1b7d,Kinsley,https://play-lh.googleusercontent.com/a-/ALV-UjWaK3oW-MUp7oY1DkV7Xu3mXxcZtw5aoeXWCNbcwO42rA,I get almost ALL of my furniture here. It's amazing,5,0,3.57.1,2024-01-01 23:39:29,Hej! Thanks for your comment. Happy to hear you like it.,2024-01-02 08:25:39,2024
b427a6df-3812-4fd1-ad44-e8cbec8db896,Hiva Salih,https://play-lh.googleusercontent.com/a/ACg8ocJL5ZOU3elx5QPQ1e6rokTYw6fhY-_D5Q0EHWvtDGcR=mo,Perfect,5,0,,2024-01-01 21:57:15,Hej! It’s great to hear you’re enjoying the app. Thank you!,2024-01-02 06:25:31,2024
cebc9bca-fca9-4a12-8774-26d5d0104c25,Deez Nuts,https://play-lh.googleusercontent.com/a/ACg8ocIz0P1ex-VO6kaX_0yTVO4cdCU7TfpstlAEMeMrPykG=mo,I love ikea/so many great stuff for my house,5,0,3.57.1,2024-01-01 12:13:55,Hej! Thanks for your review. Happy to hear you like it.,2024-01-01 20:25:17,2024
cce216c5-a0e8-47af-b976-2456d7b62a31,Quinn Harper,https://play-lh.googleusercontent.com/a/ACg8ocIp7nFnG3oNHQG0XK4Xd0MUOdLsEojAgjzFHyVwrD0gMw=mo,"This app puts every other business giants' shopping app that I've used to shame, being the most feature-packed at the same time as most user-friendly. That being said, there's some room to cater more to people on small budgets - for example, a ""find cheapest option"" function would be a godsend for things like navigating the 25 laundry basket options that range from $5 to $89. Adding notes to favourited items would be great too, so I can finally describe to my future self why I'm saving something",5,4,3.57.1,2024-01-01 10:46:19,Hej! That’s great to hear. Thanks for your review.,2024-01-01 19:25:12,2024
f626cb2e-9261-41fd-83e6-552954ae600c,Laurel Saucier,https://play-lh.googleusercontent.com/a-/ALV-UjUYD4XSNTg7Orwg3QeEs2STy90E7tzvu7FecGP5Gbr5HQ,Love everything I can do with it! So efficient for everyone.,5,0,3.57.1,2024-01-01 03:27:13,Hej! It’s great to hear you like the app. Thank you!,2024-01-01 12:25:12,2024
e79377f5-de31-4038-9b6f-19607654fba6,Erik Almér,https://play-lh.googleusercontent.com/a/ACg8ocIJtNjeCFUNl-kH11v73BDPhijQD6I16dirihZo-21k=mo,Enkel att använda och fungerar bra!,5,0,3.57.1,2024-01-01 00:23:54,Hej! Thank you so much.,2024-01-01 08:25:25,2024
86b77e21-0ef8-4304-9ad2-f8a37a884095,Michał Hum,https://play-lh.googleusercontent.com/a-/ALV-UjVHhE7jAmRJ_jBuMr5woUTB7ObIJdOpmQjgWdydyZPr_UY,Perfect!,5,0,3.57.1,2023-12-31 19:36:20,Hej! Thanks for your positive review. Glad to hear you like it.,2024-01-01 04:25:35,2023
51918d31-ca4d-4adf-8cd3-63de1eaa69dc,Gareth,https://play-lh.googleusercontent.com/a-/ALV-UjWeV08XBoYvgbwZ9N4_U4p2fgs6zQjcwSWo22g3QHAj4WM,Impossible to search for items - the only way to find anything is if it comes up in one of the dressed rooms or as a recommended item. Infuriating to use.,1,0,3.57.1,2023-12-31 17:07:21,,,2023
8063c0b2-49e1-4fcf-8db4-fcbe7a90042d,Abdulhai,https://play-lh.googleusercontent.com/a-/ALV-UjXj5olWrQ9-Q6Yes8yPAKysSxX9zcPVsj4PdB1v18eTo5Q,App will not load!!,1,0,3.57.1,2023-12-31 12:47:20,,,2023
5cc41666-14fe-4666-95c7-f69070e9880f,Jerry Secretive,https://play-lh.googleusercontent.com/a/ACg8ocKnShSlzvb-2fV6N6iTIUqoJfAUwlsD3HNCKboEyded=mo,Real the ability to place the virtual furniture in your home to see how it will look in that space before purchasing,5,0,3.57.1,2023-12-31 03:55:01,Hej! It’s great to hear you like the app. Thank you!,2023-12-31 12:25:31,2023
2c2c0deb-caa6-47f2-8e3b-4357c892bfc7,Michal Belicek,https://play-lh.googleusercontent.com/a/ACg8ocJ3kznFtdCdcVRA-VbgOyqYKHXq2lGPhrxAu8f3zYjw=mo,"Add sorting of wishlists by wishlist name, now it is useless. Ikea site lookup by zip code in CZ is useless, we have only three locations. Give us just a short list by default.",3,0,3.57.1,2023-12-30 08:58:33,,,2023
b6a5548c-38d9-4548-9fda-1e3372bc03ed,Vaibhav G,https://play-lh.googleusercontent.com/a-/ALV-UjXVQSwyt_xN9F3kr1sIRv12-YpOmBM7SgdmsHM1TQbJ1Q,Nice filters to narrow down the item you want.,5,0,3.57.1,2023-12-30 02:46:26,Hej! It’s great to hear you’re enjoying the app. Thank you!,2023-12-30 11:25:47,2023
93336155-84e7-462e-969a-2a1e1398eef0,Magdalena Sanchez-Vazquez,https://play-lh.googleusercontent.com/a/ACg8ocJ3lvo54DsAvP-Ok9ean7KD6gofKdC6o9bOMiwO6v8=mo,"Very confusing, I don't want to shop online and I don't want to do shop&go. I want to make a list in advance to go shopping myself at the store, but even though I see that that's a possibility, it's not clear how I can add things to that list! When I click on the list I created, it says, ""Your lis is empty. Add things to your list"" but there's no way to add things from there! It doesn't explain how to add things. Instead there's a button to scan things, BUT, this only takes you to Shop&Go.",2,0,,2023-12-29 15:37:46,,,2023
a4e78e5b-3328-469b-a59f-37ce423d8f1f,EOGEPL HSE,https://play-lh.googleusercontent.com/a/ACg8ocLOTrqG2FRCpWsE0TuViCjrcVdjH2M3xr0CN-BuzuGi=mo,Ok,5,0,3.57.1,2023-12-29 15:21:12,Hej! Thanks for your comment. Happy to hear you like it.,2023-12-29 23:25:32,2023
db30a7b9-6285-440c-8e15-e9e4fab9e16c,Alex Filewood,https://play-lh.googleusercontent.com/a-/ALV-UjX79x5sz_Ss8Ttb1W-TTIyn5G39__oVHWGz9Zga-lK5m6K4,"A world of options, price, and quality. Try the meatballs... yum.",5,0,3.57.1,2023-12-29 12:00:04,Hej! Thanks for your review. Glad you’re enjoying the app.,2023-12-29 20:25:17,2023
37f97ab2-d48f-428b-8c22-7bc1133bf265,Liz E.A.A (Liz),https://play-lh.googleusercontent.com/a-/ALV-UjXjXdplZqY6siBzD3KtPn_PsEXD9JhbRQaCwH0hXmhgtP4,"Gotten a bit rubbish. Before Christmas it was easy to use by room, but now when you search by room you just get room layout style ideas and not just the products, which makes this not user friendly and takes up more time to use, which is annoying if you're short on time. Not impressed.",1,0,3.57.1,2023-12-29 07:07:34,,,2023
07270ac2-27f4-4c1e-a911-7747014bd930,Io Odderskov,https://play-lh.googleusercontent.com/a-/ALV-UjXcqDH8-uZwm767K2ILC1IL-_awygostDyF12Epu1FK6vtd,"Pretty good app. But extremely annoying to be asked ""Do you like the app? (yes/no)"" while in the middle of something without the option to cancel or be asked later. I would probably have given 5 stars if I had been asked for the review in a less annoying way.",3,1,3.57.1,2023-12-28 23:20:10,,,2023
ce541c3d-ea98-4ee6-a487-fc834e19c339,natalia neuman,https://play-lh.googleusercontent.com/a/ACg8ocJtjRwXyg2YkcwbHqfUr0PhZssvGjPDcq1AfHLeVbwD=mo,"Not usable. They signed me out, and when I try get verification cod, look like rain deers going bring that. No email is coming. Unless, like ikea products lately. Low quality and higher price. Very disappointed",1,0,3.57.1,2023-12-28 19:20:07,,,2023
269ee6d3-1c4c-4cd7-bb9e-c7de16ea84de,Bisser Danev,https://play-lh.googleusercontent.com/a/ACg8ocI_nhHapRA-qSMMUfH9BsVs83P5laLw0bWJYsylwjLK=mo,"Es ist immer hilfreich, wenn ich die App benutze!",5,0,3.57.1,2023-12-28 17:16:04,Hej! Thanks for your review. Happy to hear you like it.,2023-12-29 01:25:27,2023
2967e088-5582-488a-a50b-f0d8cf1ff4a5,Shilpa Jagtap,https://play-lh.googleusercontent.com/a-/ALV-UjWZjmlpvX5AnisCYvSGiYipvgeXZRL_qiF0HNajJnV2JAs,Best products at the best price. A stop designation,5,0,3.57.1,2023-12-28 16:40:22,Hej! It’s great to hear you like the app. Thank you!,2023-12-29 01:25:31,2023
cbca233d-b9ff-407b-a2da-ba3db493436f,Pawan Kumar,https://play-lh.googleusercontent.com/a/ACg8ocKlsXbgz-n7ygtbbYrLAFhf1lNpXoUfFS6CQ74DGf28=mo,Magnificent,5,0,3.57.1,2023-12-28 12:23:47,Hej! Thanks for your positive review. Glad to hear you like it.,2023-12-28 20:25:34,2023
ac34b985-f2f2-4c7a-b3ef-94cca704b9c6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent app,5,0,,2023-12-27 23:26:15,Hej! Thanks for your review. Happy to hear you like it.,2023-12-28 08:25:22,2023
ba50190d-c6fd-430e-ac04-2caf9a70d513,Aria Hadgis,https://play-lh.googleusercontent.com/a-/ALV-UjUkpNcLNfB9jKqPnpS271pDPrZbjJnwZhTOwwLVYZ1jkQ,Does not disclose what data handling is being done when the app takes pictures of my property or personal information,1,1,3.57.1,2023-12-27 20:39:31,,,2023
c5eefec7-e16b-49a9-948e-bc1ec3589a14,Alison Edwards,https://play-lh.googleusercontent.com/a/ACg8ocLmOMSEobQt2WpDn0b81_S0TagT3bm6ZUZAxuypCr_H=mo,Easy,5,0,3.57.1,2023-12-27 12:10:16,Hej! Thanks for your review. Happy to hear you like it.,2023-12-27 20:25:27,2023
c206313d-90e2-4fa0-8af5-d7c3d4e53eca,Andrew Crocker,https://play-lh.googleusercontent.com/a-/ALV-UjWNx3O-Jv-FH59qU1uwxbLatdUbY5yWXdEO3K5bCNy_kdVU,Easy with great features,5,0,3.57.1,2023-12-27 09:43:51,Hej! Thanks for your comment. Glad you’re enjoying the app.,2023-12-27 18:25:18,2023
ee096831-6a3e-48c9-9512-fce90e2f6766,mohan puli,https://play-lh.googleusercontent.com/a/ACg8ocJLWPsIQKsPXhoYD6I93AIvZReDJOj6n3wGOxAYUt0G=mo,"Not worth, cheating customers",1,0,,2023-12-27 09:24:13,,,2023
5469971c-59a1-4982-8de1-63e7249f5b03,Nicole Sadiq,https://play-lh.googleusercontent.com/a/ACg8ocL0-sALqposdENzxMKcztHUKmku6R4sRQ9RHK0A5OYj=mo,Brilliant app! like being in store! Makes me vey happy,5,0,,2023-12-27 03:50:58,Hej! Thanks for your comment. Glad you’re enjoying the app.,2023-12-27 12:25:24,2023
de45fef0-f3a1-4ca5-a7ba-3daae5d6b5c9,Jordine De Guzman,https://play-lh.googleusercontent.com/a-/ALV-UjVJWH5_Bo1BNdP8-B5UA7QaQtO16oraRMzwzaiPmsPJvOje,"wow, just wow",5,0,3.57.1,2023-12-26 21:25:51,Hej! Thanks for your review. Glad you’re enjoying the app.,2023-12-27 06:25:31,2023
8fe8cb27-2a20-4aed-a8ba-af4f8bdb6bd3,Sean Mc,https://play-lh.googleusercontent.com/a-/ALV-UjVJcp-P-IN6GcqMgjF7DzBLrIWEMRn8oHWShk_T6tmyynY,"App doesn't load images, takes forever to load...it's completely bon funcional",1,0,3.57.1,2023-12-26 20:24:49,,,2023
1908e447-037e-40f4-879b-157866920bcf,Numan Arif,https://play-lh.googleusercontent.com/a-/ALV-UjVjuYOw1F-JTJnhY4efSsYheQ6TOUffmrAKoRHCHEkCaX0,Can't select the English as application language once the region is set to Slovenia. Ratting with one star cause there is no other option available,1,0,3.57.1,2023-12-26 17:00:57,,,2023
ca938916-a392-4d87-aec7-d1595b1eb97c,Artem,https://play-lh.googleusercontent.com/a/ACg8ocKG3jjfmxhYee4a49HZr7alHKdMc59_f2z7Fa9EUgRX=mo,Scaning rooms doesn't work on my samsung s22. The camera is freezes from the beginning.,1,0,3.57.1,2023-12-26 12:44:25,,,2023
2c4819b4-4403-4529-833f-2c13ac124d9b,Keoma Borges,https://play-lh.googleusercontent.com/a-/ALV-UjXuZGfrKcZ-NpvXMKw9yZatXMuWFZ6ABwp8rkC1Igbwpacb,"I can't update my address! It says it should be less than 50 chars, but my address is less than 50 chars! Awful bug",1,0,3.57.1,2023-12-26 12:05:48,"Hej,
We are sorry for the problem you have encountered. I would thnk it is a copy error, and that there is some character not accepted in your address. Could you share which country you are trying to purchase in?
/IKEA App team",2023-12-28 08:35:49,2023
f58ec454-465e-4509-96a8-101266cb0419,Stephan Chapman,https://play-lh.googleusercontent.com/a/ACg8ocLUzZNyYxIkhgCq2Jy9wa90nzs-i2c7Oj-mJrqa4SCT=mo,"Continually checking out my Wish List of things to buy, very easy app to search products at IKEA, save items to various lists or by room.",5,0,3.57.1,2023-12-25 23:20:37,Hej! That’s great to hear. Thanks for your review.,2023-12-26 07:25:32,2023
3f308505-d0cf-4f09-866d-c3e9ca68920c,Janus J,https://play-lh.googleusercontent.com/a-/ALV-UjUWdHDnGSejgRFD70qeh2Rf_lYv6JVpxleW81SJVMDnT08,Does a great job of keeping the web shop navigatable.. Much better than expected.,5,0,3.57.1,2023-12-25 21:09:39,Hej! That’s great to hear. Thanks for your review.,2023-12-26 05:25:27,2023
2c1bce2c-edd3-4963-a152-52316cbe5e66,Sreenidhi Bharadaj,https://play-lh.googleusercontent.com/a/ACg8ocKIUDxEp19JEMPYpDo4C78gdoj1VPJiHnmtRK_7Lsyx=mo,"Worst app, can't take the address properly",1,0,3.57.1,2023-12-25 08:14:04,,,2023
e2e702ef-1883-40ae-be56-db053802b15e,Sobrati Ali,https://play-lh.googleusercontent.com/a/ACg8ocK0iOm77X7vCxAbL668trLLGS436Py0aSfri8R4AixV=mo,Assembly,5,0,3.57.1,2023-12-25 04:31:35,,,2023
263b57a5-5211-491b-9303-070a4cdad924,Daniel Kamireddi,https://play-lh.googleusercontent.com/a/ACg8ocJ9tPLIXART9uZhkieXSDHR9GUqsun8amOkMVJopylb=mo,Wonderful app. Love IKEA,5,0,3.57.1,2023-12-24 22:46:37,Hej! Thanks for your positive review. Glad to hear you like it.,2023-12-25 07:25:26,2023
29ee5fc9-3845-4faf-b43b-c30903a82fb9,Ashwini Yadav,https://play-lh.googleusercontent.com/a-/ALV-UjVzl-CG5KCha1EuX0kpeF0AqRS5ZGhmaQVtwo_GWOnF3Pw,I love their collection for every corner of our homes,5,0,,2023-12-24 17:43:43,Hej! Thanks for your comment. Glad you’re enjoying the app.,2023-12-25 02:25:41,2023
